Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC03,OUT010,444.9351289654844
FDT47,OUT035,1729.8782804773648
FDW44,OUT027,4050.0838259781094
FDT24,OUT017,1376.4210608094677
FDT12,OUT019,536.2725502570236
NCS38,OUT035,1842.6437964308798
FDO39,OUT035,3158.7204118417662
FDA13,OUT046,598.6174594408227
FDO48,OUT035,3998.7300975921426
DRJ01,OUT017,2390.901057505747
FDD53,OUT018,418.4425078916002
NCT05,OUT049,4050.5872583870832
FDQ51,OUT045,774.7543013728954
FDU60,OUT013,2706.7415763333115
FDC59,OUT046,978.7949682070605
FDP36,OUT035,913.3663218163694
NCM19,OUT017,1768.3296976917982
FDL16,OUT035,674.7151579681698
FDE50,OUT018,2921.363644394699
NCR18,OUT013,660.0963594913919
NCD30,OUT035,1558.692082546352
FDH31,OUT013,1566.2708237059858
FDD56,OUT019,437.49749199845695
FDC47,OUT049,4042.6261180141023
FDZ21,OUT045,1541.6850473244392
FDM01,OUT049,1724.251321480098
FDF24,OUT013,1188.1042095455812
FDW23,OUT017,655.2442020537425
FDY52,OUT018,867.410041219327
DRH37,OUT027,4228.086229230652
DRO47,OUT027,3162.015150714098
FDR25,OUT049,4130.973829503141
FDQ24,OUT027,6410.756530175339
DRJ51,OUT018,3490.969875625921
NCU06,OUT035,3941.7927517040025
NCV18,OUT018,1453.4202412110951
NCC06,OUT027,2628.9968504532817
FDZ01,OUT018,1257.34635474224
FDT14,OUT017,2094.0367125989014
FDD11,OUT019,573.1885343124421
FDN09,OUT017,4119.285019115127
NCO18,OUT010,405.89084927543604
FDZ50,OUT045,3089.65343297144
FDS44,OUT013,3899.2396320635926
FDI36,OUT045,3019.9229680859385
FDA26,OUT010,500.98196887916856
NCY53,OUT049,1692.9258324898108
FDF32,OUT049,2996.7505632515217
FDF59,OUT010,374.2487785043245
FDB20,OUT046,1309.696149872956
DRH11,OUT035,808.7721913794894
FDT03,OUT049,1668.6326962360388
NCH06,OUT035,3816.818692991641
FDR55,OUT049,3061.338511434932
FDI10,OUT035,3125.804798726999
FDZ12,OUT045,2106.914969993943
FDM12,OUT049,3142.8658423124025
DRB25,OUT045,1665.8756540055379
NCS41,OUT013,3156.5775037955354
NCT53,OUT049,2490.1454939279283
NCD55,OUT013,631.5315029404413
FDY08,OUT049,2340.0526421414334
NCP55,OUT049,895.7232571644039
FDA33,OUT013,2272.700774147179
FDQ33,OUT013,2747.700003744675
FDE45,OUT027,4747.390361845499
FDT26,OUT013,1947.4694462512039
NCV53,OUT049,4442.3003440489965
FDK60,OUT027,2763.521030976912
NCJ29,OUT046,1245.9751473673723
FDI15,OUT045,4282.630466729866
FDX21,OUT013,1754.3238361136703
FDV49,OUT019,587.1666345473674
DRO59,OUT046,1482.6856254221814
FDZ14,OUT045,1903.9299186997919
FDP32,OUT027,3290.6816660228023
FDC33,OUT017,2882.0863484549627
FDT14,OUT010,228.42041809349942
NCN54,OUT027,2260.519873440927
FDR57,OUT027,4412.228072545109
DRK12,OUT046,507.63616933127537
FDX52,OUT049,3201.2664863591112
FDX08,OUT010,439.5756529263251
FDP10,OUT010,243.62222714461012
NCP50,OUT045,1146.9999865032878
NCL06,OUT013,4242.005198117974
FDP25,OUT013,3815.7483760995324
FDE53,OUT013,1571.8752376763587
FDL27,OUT017,1147.1794035424248
FDC35,OUT049,3450.46779627849
DRJ47,OUT010,399.0431739151074
FDD16,OUT018,1082.0830814690737
NCN42,OUT049,2477.9033233143514
FDC38,OUT027,2882.6954661117356
NCO07,OUT045,3421.9730539267766
FDQ20,OUT049,678.7150273439197
FDI32,OUT046,2076.1566497342546
FDN20,OUT010,442.7130681285994
DRJ51,OUT027,6659.545976638872
FDU08,OUT045,1554.547049650384
DRN37,OUT019,350.1694900271788
FDD05,OUT010,228.5884137028332
FDW15,OUT046,2639.295045192341
FDI52,OUT046,2079.3443584021743
DRM11,OUT049,4103.169071097998
NCO06,OUT045,438.3257953538629
FDU38,OUT049,3192.8288236880167
FDU59,OUT018,2262.946491086487
FDJ10,OUT046,2083.177137934252
FDM13,OUT049,1872.2746850011251
NCJ30,OUT019,399.11238899980134
FDM45,OUT018,1860.5912648865044
FDP36,OUT045,836.69726279092
NCD30,OUT010,243.07223311664086
FDN48,OUT017,1518.7790029172686
FDY32,OUT049,2434.275085854363
FDU47,OUT046,2247.490070886468
FDF17,OUT019,568.1183573728667
FDP34,OUT017,2976.969656533111
FDA47,OUT049,2498.3993523317254
DRD27,OUT027,2679.4079840653644
FDW38,OUT045,910.8239445198462
FDZ15,OUT019,317.13469613661016
FDZ03,OUT027,5212.145389587644
NCN19,OUT049,2974.687212757959
FDG02,OUT035,2918.1177389008762
FDS31,OUT035,3097.9977534764307
FDW43,OUT019,550.3890827268168
FDZ47,OUT010,189.29338043168727
FDO57,OUT017,2635.0814533482267
NCL07,OUT013,626.6529731627309
NCV42,OUT013,1786.9279840859808
FDP40,OUT017,1810.809209557879
FDP48,OUT019,724.6364793079186
FDH21,OUT017,2491.662547710532
NCP02,OUT049,850.208684072253
FDK24,OUT049,804.4944588796693
FDC41,OUT045,1222.9714566094656
FDF08,OUT017,1235.1201088473076
FDO49,OUT017,767.1895157824052
FDS56,OUT027,6244.498331580663
FDX46,OUT018,801.2012156545612
FDQ07,OUT013,3937.6140527119305
FDC32,OUT010,159.94617863596383
FDT21,OUT019,600.8730269530346
FDG58,OUT045,2439.9550251348037
FDW14,OUT049,1319.0798914362226
DRA12,OUT027,3657.779943516929
FDV27,OUT013,1334.255264413044
DRD25,OUT013,1772.9147097182133
DRF48,OUT027,4782.230024210974
FDX24,OUT017,1475.1574874440062
DRJ51,OUT046,3844.7284860722284
FDE45,OUT045,3020.309538574343
FDE14,OUT046,1620.5079328599243
FDG53,OUT045,1962.984758669303
FDT08,OUT046,2635.4165843583514
DRC27,OUT027,5956.467164406986
FDG20,OUT035,2762.3413932986477
FDC21,OUT046,1725.0679978701419
FDV31,OUT018,2745.6421300102306
FDB58,OUT045,2208.131671501814
FDV23,OUT046,2080.2294555905896
FDA25,OUT019,227.74009224333838
FDC15,OUT046,2733.469638352631
FDU47,OUT049,2144.2718627289887
FDE23,OUT013,790.1318742115628
FDS08,OUT013,2872.4853801206978
FDW03,OUT027,2549.29783670591
FDJ60,OUT018,2249.6440314434135
FDM34,OUT017,1941.2491404988207
FDW33,OUT013,1685.8201843701497
FDZ40,OUT013,767.9649881086433
FDE33,OUT018,1131.2232274540438
NCC06,OUT010,317.63128010842297
FDU11,OUT046,1922.9767094115728
FDL44,OUT017,2489.6936123568175
NCZ29,OUT017,1930.2378023005065
FDG28,OUT010,627.1035174084194
FDL12,OUT018,849.7176077276246
FDD52,OUT017,1786.141786140129
FDO15,OUT013,1075.7227614320063
NCN29,OUT027,1335.8691240943972
FDW36,OUT013,1604.8201619045392
FDB21,OUT046,3740.0013458431363
FDZ28,OUT013,1975.3824025978981
FDY10,OUT035,1887.0105799986525
DRG39,OUT017,811.3630160595114
FDN28,OUT013,1660.5800651335514
FDV15,OUT035,1770.5843138072917
DRI13,OUT035,3550.030293695781
FDH20,OUT046,1595.1657633108784
FDY51,OUT013,3955.9023767113335
FDE16,OUT013,3552.6991580694435
FDX40,OUT018,420.6700300055952
FDC48,OUT018,1188.1825402674535
FDS14,OUT046,2290.019854318586
FDX56,OUT017,3874.497599978682
FDI10,OUT046,3138.8891610255655
FDI14,OUT013,2209.847036977497
DRM48,OUT013,621.8674546595871
NCH07,OUT027,4382.660140737688
FDY26,OUT013,3942.4944634156536
FDD02,OUT027,2815.8557553355363
FDM12,OUT046,3174.0917678222045
DRF01,OUT010,487.5837659558884
FDV36,OUT046,2349.798842890213
DRI59,OUT013,3990.3134694978735
FDV03,OUT018,2368.5407829128862
FDO39,OUT017,3045.025798777105
NCB07,OUT018,2841.6222418096627
FDH38,OUT027,2627.9551283428245
FDZ13,OUT035,784.5724223752078
NCZ30,OUT046,2110.5633770567256
NCA06,OUT035,521.9621754471364
FDB04,OUT049,1265.4951190459717
FDN50,OUT013,1487.3387982932195
NCG06,OUT049,4114.037306724151
NCY17,OUT018,548.6847877392584
FDC23,OUT046,2981.963623102465
FDK33,OUT049,3408.4191684244065
FDR03,OUT049,3517.2066866483274
FDZ07,OUT045,1151.2675215425636
FDO38,OUT013,1140.285231106066
FDS59,OUT046,1737.9978010109032
DRM11,OUT019,505.2121134787026
FDX52,OUT027,5412.352504490658
DRJ35,OUT018,766.9806604954674
NCP53,OUT046,4144.88912719441
FDW15,OUT019,287.1538136810432
DRI47,OUT045,2616.732734463807
DRZ11,OUT035,1991.6278129084228
FDS02,OUT013,3207.7787862522896
DRD49,OUT018,3848.065828198546
FDW38,OUT049,931.0833380667469
FDR21,OUT019,348.66949276823397
FDE40,OUT013,1089.3746109398876
FDI02,OUT045,1791.9408155719038
FDQ04,OUT045,684.9657803484504
FDY14,OUT017,4354.619306599721
NCT54,OUT046,1633.0515926923129
DRD25,OUT017,1807.1301816124367
DRE01,OUT045,4085.1310968337675
FDJ12,OUT010,533.8674971216136
NCZ05,OUT049,1683.7690567344598
DRB25,OUT019,295.31561287609026
NCC31,OUT045,2418.10946540992
FDM16,OUT045,1274.3422537906215
DRG11,OUT049,1685.4017014223562
FDV24,OUT027,4029.333307794251
FDV43,OUT046,654.1632875115773
FDG05,OUT018,2325.8499060599247
FDV23,OUT010,238.73997467134433
FDI58,OUT018,1482.6740669468156
FDQ11,OUT017,4284.84500009306
FDC05,OUT027,5424.333093316607
FDF40,OUT013,3840.2257323207823
FDU02,OUT018,3455.1332988508325
FDT32,OUT013,3085.143551390681
NCF06,OUT017,3982.952755414582
FDT46,OUT013,822.7656495496512
FDR58,OUT010,214.43558016492727
FDY04,OUT046,2617.9253443120224
FDT58,OUT045,2656.212253384573
FDE46,OUT049,2365.393262391889
DRH11,OUT017,784.2482072090788
DRI51,OUT046,2996.4907065676716
FDC35,OUT017,3322.662032117674
FDP45,OUT035,3946.3231667061123
FDC45,OUT017,2864.1459749105998
FDU01,OUT045,2958.867248129573
FDJ53,OUT010,221.1208661731663
FDJ46,OUT017,3080.1523168369226
FDX07,OUT013,3027.0822403971974
NCI30,OUT049,3898.0073181340417
FDE47,OUT027,3253.481447703615
FDV48,OUT045,1323.4187826671714
FDN16,OUT019,232.2323800903301
FDM52,OUT013,2494.408611417675
FDA32,OUT027,5620.894147122912
FDH05,OUT017,3983.2718306277598
FDW25,OUT010,193.85221898170985
FDQ09,OUT046,1854.2433730908292
NCM17,OUT010,144.918461187271
DRM59,OUT046,2297.8776238928635
FDV47,OUT027,2536.9610532623974
DRE15,OUT035,1201.3186839640757
FDS25,OUT010,169.45963086868042
NCZ05,OUT018,1509.4963110200258
NCV05,OUT019,322.23144945056237
DRM37,OUT046,3428.582743978365
FDV58,OUT027,5234.461873022555
FDN22,OUT027,6738.447989214213
NCO06,OUT049,445.8173139202848
FDT56,OUT019,151.21181486984565
FDM02,OUT013,1262.9240694626922
FDA09,OUT046,3063.346190241753
NCC06,OUT035,2258.693179712201
NCL54,OUT049,2945.5555007281046
NCB55,OUT017,876.9795036497364
FDB12,OUT017,1707.052866203764
NCA54,OUT049,3071.1728818618
NCS38,OUT049,1938.3488192754946
FDC02,OUT049,4306.6051133131095
FDK44,OUT019,368.4324230453332
FDE16,OUT035,3662.4461417961847
NCS05,OUT035,2156.147862697052
FDZ59,OUT045,2595.8311466326554
FDI20,OUT017,3732.5896050573187
FDQ14,OUT046,2318.381917542274
FDF53,OUT017,3144.1573689476245
FDW25,OUT017,1672.5747492066462
NCQ43,OUT010,251.3604560155682
FDX52,OUT013,3121.0082323747683
FDE28,OUT045,3849.9408321252517
FDN15,OUT017,2126.5836144879663
FDO28,OUT017,1830.8895428397564
FDQ33,OUT045,2891.9097385324026
FDM22,OUT010,143.83486412964155
FDJ03,OUT017,698.6959449348421
FDI16,OUT045,879.6551702798292
FDI09,OUT027,5803.4638283864315
FDX55,OUT013,3278.075774774034
FDS23,OUT027,3201.3987206763272
DRC12,OUT045,3088.5906961154556
FDH41,OUT049,3161.675859565678
FDN01,OUT013,2955.091771512012
FDV55,OUT045,2509.397119003747
NCJ19,OUT013,834.1265751206421
NCY29,OUT010,144.75876117807576
FDP03,OUT018,1672.317302049235
FDZ52,OUT045,1659.528185449365
FDH31,OUT010,216.91906799767864
FDQ19,OUT018,3520.1034231318104
FDS15,OUT035,1773.561281072542
FDN32,OUT017,2959.526826991818
FDH32,OUT049,1585.3768554454537
FDF33,OUT017,1712.21784718649
FDJ22,OUT046,3053.843096075821
FDG56,OUT010,135.3749968049336
FDC05,OUT046,3200.7859754656774
FDK09,OUT013,3874.3910534522274
NCV29,OUT045,3020.521794585112
NCC43,OUT019,625.2784429056552
NCA42,OUT049,2373.679519423227
FDC10,OUT046,1925.7534072868182
FDC16,OUT013,1241.9831795624586
NCL17,OUT013,2072.043653052532
FDA51,OUT035,1993.6679971529284
FDW01,OUT017,2529.8827619036356
NCF30,OUT045,2059.4455259761876
FDN49,OUT013,607.7315240573622
FDY20,OUT045,1350.5515355524099
FDC15,OUT045,2648.5808395744084
FDY24,OUT046,965.124373786743
NCG43,OUT017,1524.9298257248615
FDA48,OUT013,3835.245588369635
NCF55,OUT017,688.7559362412221
FDL38,OUT049,1352.7348494110402
NCQ29,OUT018,3570.243979916711
FDC34,OUT017,3011.02514454597
FDP36,OUT027,1334.131435997988
FDN50,OUT010,183.77622624833438
FDO23,OUT049,1579.8555389335365
FDT56,OUT013,760.1904725485266
FDT13,OUT027,4969.036279027058
FDZ03,OUT013,3110.7033527573903
FDQ03,OUT010,639.0227006101986
FDU44,OUT045,2882.3074244514387
FDD03,OUT049,3907.9265067480974
NCH30,OUT013,1609.250948029735
FDS60,OUT010,473.9489847782729
FDG08,OUT046,2905.455535252546
FDX38,OUT017,715.72394011906
FDD22,OUT017,1791.8557325109148
FDW51,OUT013,3412.1217619152753
FDL09,OUT017,2779.617458085285
FDZ60,OUT045,1599.5110711058567
NCH07,OUT046,2826.7756567938904
NCQ41,OUT049,3179.1492134567843
FDW04,OUT049,1955.2950156619763
FDI08,OUT027,6368.162880103654
FDR19,OUT019,342.414231173652
FDV13,OUT046,1254.1018985741166
FDB52,OUT017,4050.728954613304
FDZ48,OUT027,3291.2917756322845
NCO14,OUT049,776.1413992987589
FDZ50,OUT013,3176.1939043153925
FDN27,OUT019,358.3197911767872
FDQ60,OUT013,2058.81545056561
FDR49,OUT017,747.7395534445128
DRJ35,OUT027,1711.784742763074
DRI49,OUT017,1329.0781976608605
FDB47,OUT017,3552.1510713916123
FDP37,OUT010,326.8612126697285
FDR26,OUT049,2953.0308066400753
FDY31,OUT019,323.9937744527714
FDC11,OUT045,1418.146774257297
DRP47,OUT035,4265.870568618947
NCY54,OUT018,2739.9664540141493
FDR27,OUT046,2098.5701749497352
FDQ21,OUT019,348.6097340660337
NCQ29,OUT035,4087.8594385088213
FDJ02,OUT046,2535.590292947034
FDE21,OUT018,1684.744910726618
FDM39,OUT046,3050.284385740385
FDZ01,OUT017,1719.5099285619342
NCB19,OUT018,1492.294185294812
FDU03,OUT046,3058.36556396835
FDP27,OUT049,3198.4012184465746
DRF01,OUT045,2788.354559402948
FDM03,OUT049,1714.3106505393703
FDV01,OUT046,2396.322096846534
FDS16,OUT046,2650.6956847208035
FDO45,OUT035,1348.4355131559025
NCX06,OUT035,2988.143367396667
FDP13,OUT046,669.7044162362224
NCR38,OUT018,3412.552239347818
FDA01,OUT013,796.2552308596773
FDT26,OUT017,1810.8736316395793
FDD44,OUT027,6811.25726152132
FDB26,OUT013,836.8900625566201
FDP45,OUT019,602.743644466365
NCP55,OUT046,909.3588744101969
FDT23,OUT017,1304.8493090580075
FDO51,OUT045,702.7684458366294
FDA44,OUT046,893.9713212183281
NCJ31,OUT018,4016.2572917941316
FDX37,OUT045,1533.5160250020815
NCD18,OUT049,3838.9634504544147
FDN40,OUT027,3579.9260725252866
FDL33,OUT017,3165.7262341721853
DRF48,OUT035,3120.590717533234
FDW08,OUT035,1742.6610130356892
FDX39,OUT018,3025.851822517789
FDB38,OUT049,2552.677472665114
FDY46,OUT018,2989.8297415612574
NCB06,OUT049,2718.4059043873935
FDA34,OUT035,3076.5793120718067
FDA35,OUT045,1896.9792003226737
FDQ07,OUT035,4029.697639465048
FDU32,OUT045,1999.1397826407244
FDU26,OUT013,1989.6740782962038
FDU13,OUT010,585.1554045281372
FDO09,OUT035,4457.278131302692
FDW03,OUT019,254.29109618361213
FDB38,OUT013,2434.0545215376496
FDL26,OUT010,351.69256417387385
NCN43,OUT045,2037.6348166178159
FDH08,OUT045,4065.1253298811475
NCC31,OUT019,457.3049551100185
FDH14,OUT035,2023.758330076593
FDL40,OUT017,1509.9504645976597
FDD20,OUT035,2093.9150537955743
NCV53,OUT035,4364.589852166165
FDD16,OUT045,1113.8198334557956
FDP24,OUT035,1875.0366540219982
FDQ25,OUT045,2958.8468171613395
FDM38,OUT035,913.156866407432
NCT18,OUT010,380.1976854523198
FDM34,OUT049,2047.0241380797054
DRH37,OUT010,371.26311820814664
NCE07,OUT013,2278.758884206761
FDG12,OUT013,2013.1224071073648
FDB59,OUT010,713.6339627190496
FDS10,OUT018,2929.1695252409495
FDN21,OUT010,423.5372694550663
FDM02,OUT045,1277.4866526658534
FDO44,OUT049,1724.1620538956308
NCN17,OUT017,1718.8757381000323
FDH16,OUT018,1434.5256908965387
FDL44,OUT046,2424.1141305718356
FDY47,OUT017,1911.682357480632
DRI39,OUT046,876.7148500142424
NCX54,OUT018,1514.9563300812495
FDE59,OUT046,618.1461511782077
FDO46,OUT045,3002.963292427584
DRE13,OUT046,1405.851471194403
FDW14,OUT013,1322.7946004210137
FDF35,OUT046,1740.439857481117
FDO50,OUT019,222.83276050409305
DRF49,OUT017,1815.8703679100497
FDT60,OUT049,2032.7032023575125
FDP38,OUT045,727.8501195162029
FDA31,OUT027,4259.7551051852315
FDY52,OUT010,148.9244367493286
FDD03,OUT027,6335.3032498287575
FDN52,OUT018,1271.1348109188039
FDU20,OUT010,267.1560283114698
FDD22,OUT035,1769.514119494929
NCB55,OUT019,174.97790707037956
FDN27,OUT045,1917.7603648525228
FDD16,OUT013,1213.7787892258532
FDW48,OUT046,1176.1309945815538
DRN35,OUT045,548.8905616785714
FDX25,OUT049,3119.8389311444143
DRD49,OUT049,3800.4094646102026
FDE21,OUT019,296.63899125270217
FDN44,OUT035,2766.629789709272
DRC01,OUT049,855.8565172942886
NCK30,OUT046,4207.420681249186
FDU39,OUT013,811.27568700048
FDB49,OUT013,1484.0765707034145
FDS12,OUT045,2691.788993773231
FDR57,OUT018,2405.0522161056692
FDX22,OUT027,5838.234386558257
FDC60,OUT013,1719.714435043486
NCE42,OUT049,3486.242407794054
NCK42,OUT049,3224.2906194996594
DRE01,OUT017,3964.5527983479933
FDE57,OUT018,1727.2658136248813
DRK59,OUT019,526.7718833828121
FDB10,OUT027,5536.317885618223
FDQ25,OUT046,3038.8053171792894
FDY26,OUT017,4049.234869881911
FDG28,OUT049,3859.3151061063377
FDM14,OUT049,1681.8536499482718
NCH29,OUT049,1602.6433137150566
FDD48,OUT049,1974.9330234342567
FDC17,OUT045,3697.7165633868003
DRH49,OUT027,2251.5413326854014
FDN44,OUT018,2096.8623171783674
FDC29,OUT045,1929.5558483504674
DRK01,OUT019,211.89515652033384
FDD48,OUT017,1889.4899301852988
FDB59,OUT013,2763.483295719801
FDY45,OUT010,687.907538686116
FDX60,OUT035,1257.8403239148545
FDT09,OUT010,262.51152497234887
DRB24,OUT018,2159.365389738121
FDL13,OUT035,3895.884936872276
FDN16,OUT035,1721.7207024740067
FDK57,OUT013,1992.2579107783486
FDO22,OUT027,2025.8555121558338
FDC57,OUT010,539.3543948138679
FDZ13,OUT027,1689.691233391514
FDW27,OUT013,2255.273486384192
FDX10,OUT049,703.4744536954869
FDY08,OUT018,1979.1733544783667
FDA49,OUT017,1301.4248821604756
FDC32,OUT018,1347.0898781813912
FDO04,OUT035,867.554037030576
NCZ54,OUT013,2711.641701887731
FDY40,OUT045,735.5421885568669
FDW36,OUT045,1638.6698688897368
FDE11,OUT017,3084.8477049097273
DRE37,OUT045,3173.989012435815
NCK19,OUT017,3163.212279356825
FDT19,OUT035,2806.0780452937756
FDE56,OUT045,1017.2409395305275
FDZ57,OUT010,317.76040163435846
FDB35,OUT035,1572.4404182202675
FDF09,OUT010,79.2982427963301
FDO34,OUT046,2981.056478035294
FDA55,OUT046,3979.5645238536613
NCM18,OUT035,1101.9191807843583
FDJ20,OUT019,237.63305135264017
DRQ35,OUT019,254.7483488709734
FDG02,OUT013,2998.145481838124
NCU29,OUT018,2229.6044023260015
FDL27,OUT027,1766.5775721589207
NCA54,OUT035,3053.8421754487294
FDJ32,OUT035,957.8776068139642
FDB21,OUT019,559.6123229382168
FDR46,OUT035,2846.3867331919105
FDZ32,OUT046,1685.8416628425728
DRF36,OUT017,3253.840689310149
NCU54,OUT017,3717.090894626046
NCI31,OUT017,518.9785184316048
DRA59,OUT035,3074.680166916627
NCC55,OUT045,675.0468706841228
FDE44,OUT018,650.1227081678776
NCN26,OUT018,1704.420662811574
FDC11,OUT049,1350.7171012320312
FDV24,OUT035,2090.250922906301
FDR40,OUT019,234.80035039656744
NCQ17,OUT049,2442.2784368559123
FDC46,OUT045,3184.027087114945
NCM18,OUT046,1166.9986801590928
FDK16,OUT046,1604.9745110032713
FDI28,OUT017,1216.8024550248315
FDS11,OUT018,3714.8756792071813
DRD13,OUT046,1052.0414363775621
FDL36,OUT035,1299.3947087114443
FDI27,OUT013,725.0262798583313
FDJ53,OUT019,279.3003195456854
FDS44,OUT045,3958.394676973362
FDE28,OUT046,3841.5085355493757
FDQ33,OUT018,2285.3287692282724
FDB37,OUT017,4232.025072783829
FDQ31,OUT045,1410.4289175670813
NCQ05,OUT046,2546.4144957175663
FDE10,OUT013,1941.5485445980717
FDF38,OUT017,611.537683516882
FDE50,OUT019,547.4756957711203
DRG37,OUT010,427.39915585498426
NCH06,OUT049,3984.2024100935732
FDY14,OUT045,4350.330384500138
FDO27,OUT017,1744.9002259773797
FDQ19,OUT049,3925.1725639407714
FDZ26,OUT019,550.2750718305549
FDN51,OUT013,4042.9912599294344
FDK20,OUT035,2110.9122859639815
FDD40,OUT018,2824.8235604713745
DRI25,OUT018,845.8750174638947
FDH56,OUT017,1810.3029300610217
FDI36,OUT027,5533.2494569185
DRH11,OUT018,746.9495824282365
NCV18,OUT017,1544.1235083540512
DRI01,OUT049,3143.802472764082
DRE48,OUT049,2907.202641397211
FDS51,OUT035,898.1805616380313
FDM38,OUT017,779.7495910980189
FDB60,OUT027,5558.182691420225
FDY58,OUT035,4096.3281270203015
FDY22,OUT045,2355.977636315782
FDF11,OUT027,6458.751532133058
FDZ51,OUT035,1621.1967963514335
FDQ45,OUT017,3034.690163611602
FDF17,OUT035,3120.8824684609453
NCF31,OUT027,3756.960767594444
FDA37,OUT013,1926.7939831907127
FDO51,OUT046,752.8996724059248
FDF34,OUT013,2794.072918550851
FDD57,OUT018,1365.0452705107534
FDO37,OUT046,4097.0169626230845
FDR49,OUT049,857.7582365551439
FDS39,OUT049,2181.3798204945115
FDI48,OUT027,1556.1865618710926
DRM35,OUT049,3003.646296554166
FDV57,OUT035,3155.70800566459
FDZ55,OUT013,2357.0172055997637
FDI28,OUT035,1262.6220227287747
FDS21,OUT045,1092.26978460429
FDT34,OUT013,1676.5649397098937
DRI25,OUT035,886.767210749562
FDT47,OUT010,188.4431952458531
DRH39,OUT045,1344.4149710956492
NCD54,OUT045,2417.1756336488434
FDU16,OUT027,2159.716532482085
NCW29,OUT045,1879.4444027968339
FDV25,OUT027,5250.655366152546
FDM56,OUT035,1617.9472237237344
FDZ04,OUT027,1920.3230132970837
FDG59,OUT019,79.5458047306088
FDI56,OUT045,1385.6572974503424
FDS33,OUT035,1486.6834594058962
FDC23,OUT049,2951.3548407814424
FDT11,OUT049,3231.623450863635
FDG17,OUT045,4070.6266655318946
FDZ44,OUT045,1891.247571327652
FDJ52,OUT013,2300.9789993016307
DRI23,OUT046,2584.0240094224246
DRE15,OUT010,196.7405290138213
NCF07,OUT013,1641.9168201009722
NCR29,OUT049,796.0581476560997
FDE44,OUT019,128.37077292124968
FDT23,OUT035,1267.8181703793693
NCG06,OUT017,4300.247931848967
NCU41,OUT010,527.852307598289
FDH46,OUT017,1773.429613448782
FDV31,OUT013,2960.392455706864
NCT41,OUT027,5126.313523421259
FDE22,OUT027,4094.937086342547
FDC26,OUT045,1665.4865817648335
DRF51,OUT017,590.8411915221678
NCY53,OUT019,290.96996635493974
FDY21,OUT017,3255.077690274453
FDL27,OUT013,1107.344654166623
FDZ34,OUT049,3256.4122544532793
NCF43,OUT010,449.0810331160605
FDC21,OUT035,1730.0453967516078
FDL26,OUT013,2434.8113792417703
FDT25,OUT010,184.25154786478103
NCR30,OUT046,1226.5487221317558
DRL23,OUT019,249.6001880564064
NCR05,OUT049,3095.524300568013
NCE19,OUT018,794.7002390359713
FDY07,OUT035,691.1854707352671
FDB10,OUT017,3713.099304331941
FDP57,OUT013,1639.170193836991
FDU48,OUT019,240.59619515748543
FDH48,OUT035,1257.1830351564352
FDO33,OUT035,1858.3793988230016
NCU29,OUT045,2288.8980509877256
FDW35,OUT046,722.3497102650067
FDH05,OUT010,568.4496038597094
FDP26,OUT049,1654.3037714640843
DRG27,OUT035,663.670884030984
FDQ33,OUT046,2791.370332057658
FDH20,OUT010,218.01475664368874
FDV14,OUT046,1353.8733096283802
DRD01,OUT046,837.945121305884
NCI17,OUT049,1549.0987573889108
FDF39,OUT010,757.1038170825839
FDX37,OUT046,1570.671693803744
NCX17,OUT035,3707.6721148809906
FDN03,OUT013,3968.371907106574
NCS41,OUT010,420.6986531148773
FDH34,OUT045,3241.1355266050336
NCX53,OUT018,2019.5465313545078
FDY31,OUT046,2262.021085791482
FDD20,OUT017,2081.4995380353807
FDE51,OUT045,746.8194677374581
FDV27,OUT046,1342.0642064012982
FDF16,OUT035,2344.308457749598
FDZ02,OUT049,1536.7819586566347
NCK05,OUT045,1097.2393577109347
FDM12,OUT027,4913.317952377318
NCA05,OUT018,2082.3881936238467
FDX33,OUT045,2450.4827605688965
FDM25,OUT049,2990.8592857952776
FDE41,OUT018,1273.4528927038086
FDW14,OUT045,1305.6560351496043
NCD30,OUT046,1594.5093438854146
FDB23,OUT010,693.0705388266199
FDF45,OUT046,968.6065560356697
FDW20,OUT017,2095.626145961826
FDF47,OUT045,3553.4617235441747
NCR05,OUT019,628.0493986647964
DRB01,OUT046,3174.8155608559887
FDE36,OUT013,2771.135637354089
FDU56,OUT049,3130.359604522738
FDB23,OUT049,3838.6997470181695
FDN48,OUT049,1380.3351443621057
FDS43,OUT013,3088.9070225169276
NCN05,OUT013,3016.289198956016
NCL53,OUT049,3022.524108164902
FDL56,OUT046,1300.2670333422673
FDH17,OUT018,1335.4095435291072
FDP37,OUT046,2204.420925701027
FDG09,OUT019,548.4230356656802
FDA55,OUT045,3961.6075907446975
FDX31,OUT049,3736.6066948368457
FDJ41,OUT045,4285.910008734252
DRC24,OUT045,2636.3082310580107
FDQ21,OUT035,2151.164770777016
NCT54,OUT045,1534.331092639502
FDH08,OUT049,4002.3251889758812
FDY38,OUT018,4176.564679359675
DRM11,OUT010,712.625716164562
FDG32,OUT049,3535.794455250171
NCH18,OUT046,3962.019725701229
FDI20,OUT035,4298.263738193161
FDA33,OUT018,2073.5498647851014
FDN45,OUT013,3774.5063481077736
FDT45,OUT010,138.2972951849836
FDR32,OUT035,3888.7983492951967
FDA48,OUT017,3972.144309811223
FDN23,OUT017,2675.2334886980643
NCR18,OUT035,654.7511799741609
FDD45,OUT046,1575.7480593872006
